type,entry,exit,profit_pct,qty,confidence
SL,0.14139,0.13841,-2.1076455194851,1.0,0.5656609628195169
SL,0.1355,0.13161,-2.8708487084870877,1.0,0.6959421673438182
TP1,0.13354,0.1375462,3.0000000000000115,0.3,0.8331710317441663
TP2,0.13354,0.140217,5.000000000000012,0.21,0.8576819151676195
TP3,0.13354,0.1428878,7.000000000000013,0.196,0.7442609720670318
TP1,0.14321,0.1475063,3.0000000000000018,0.3,0.8701991271566195
TP2,0.14321,0.15037050000000002,5.00000000000001,0.21,0.8131381414253773
TP3,0.14321,0.1532347,6.999999999999998,0.196,0.8131381414253773
TP1,0.16145,0.1662935,3.0000000000000004,0.3,0.746158727977492
TP2,0.16145,0.16952250000000002,5.000000000000006,0.21,0.5919815904039076
