type,entry,exit,profit_pct,qty,confidence
TP1,236.83,243.93490000000003,3.000000000000006,0.3,0.5043379503966927
TP2,236.83,248.67150000000004,5.00000000000001,0.21,0.5043379503966927
TP3,236.83,253.40810000000002,7.000000000000002,0.196,0.5043379503966927
TP1,250.33,257.8399,2.999999999999995,0.3,0.517570342771975
TP2,250.33,262.84650000000005,5.000000000000014,0.21,0.7071606937785275
SELL,250.33,265.29,5.976111532776738,0.49,0.7071606937785275
SL,232.2,227.06,-2.2136089577949982,1.0,0.7556657624240736
SL,203.53,197.92,-2.7563504151722173,1.0,0.7591069731705036
TP1,191.23,196.96689999999998,2.9999999999999956,0.3,0.49398286303857697
TP2,191.23,200.79149999999998,4.999999999999997,0.21,0.7425909604777152
TP3,191.23,204.6161,6.999999999999999,0.196,0.7425909604777152
SELL,191.23,206.95,8.220467499869267,0.294,0.7425909604777152
TP1,165.73,170.7019,3.0000000000000036,0.3,0.5364697191212711
SELL,165.73,173.99,4.984010136969782,0.7,0.7120889940984121
TP1,131.94,135.8982,3.0000000000000036,0.3,0.6334709936106299
TP2,131.94,138.537,5.000000000000006,0.21,0.6334709936106299
SL,131.94,127.62,-3.2742155525238696,0.49,0.8349371020035754
TP1,128.54,132.3962,3.0000000000000013,0.3,0.7297604639978138
TP2,128.54,134.96699999999998,4.999999999999995,0.21,0.606190435143306
TP3,128.54,137.5378,7.000000000000011,0.196,0.606190435143306
TP1,140.35,144.5605,2.9999999999999973,0.3,0.6822369555978087
TP2,140.35,147.3675,5.000000000000009,0.21,0.6822369555978087
TP3,140.35,150.1745,7.000000000000001,0.196,0.6822369555978087
TP1,136.02,140.10060000000001,3.0000000000000027,0.3,0.7551543562915286
TP2,136.02,142.82100000000003,5.0000000000000115,0.21,0.7551543562915286
TP3,136.02,145.5414,6.999999999999999,0.196,0.5739601855627025
SL,121.95,118.32,-2.976629766297671,1.0,0.823593644048633
TP1,119.95,123.5485,3.000000000000001,0.3,0.7955246897154167
TP2,119.95,125.9475,5.000000000000002,0.21,0.5817862576649634
TP3,119.95,128.34650000000002,7.000000000000014,0.196,0.681887914723536
TP1,123.53,127.2359,3.0,0.3,0.49508253946322267
TP2,123.53,129.7065,5.0000000000000036,0.21,0.7179832254276342
TP3,123.53,132.1771,6.999999999999995,0.196,0.7179832254276342
SELL,123.53,132.33,7.1237756010685755,0.294,0.7179832254276342
SELL,124.83,127.6,2.2190178642954383,1.0,0.7133090753854304
SL,117.42,114.16,-2.776358371657303,1.0,0.7545344134437099
TP1,115.41,118.8723,2.999999999999999,0.3,0.6128469247778253
TP2,115.41,121.1805,4.999999999999999,0.21,0.6128469247778253
SL,115.41,114.97,-0.3812494584524718,0.49,0.4921904376576036
TP1,97.14,100.05420000000001,3.000000000000008,0.3,0.7049480440116709
TP2,97.14,101.997,5.0,0.21,0.7489479853601324
TP3,97.14,103.9398,7.000000000000004,0.196,0.7489479853601324
TP1,105.75,108.9225,2.9999999999999996,0.3,0.7350362450636443
TP2,105.75,111.03750000000001,5.000000000000008,0.21,0.7350362450636443
SL,105.75,104.06,-1.598108747044915,0.49,0.8978572033471734
SL,105.4,103.15,-2.1347248576850095,1.0,0.875583605819714
SL,107.37,103.43,-3.669553879109619,1.0,0.8704752223030466
TP1,106.54,109.73620000000001,3.000000000000004,0.3,0.6852750385972395
TP2,106.54,111.867,4.999999999999998,0.21,0.6852750385972395
TP3,106.54,113.99780000000001,7.000000000000004,0.196,0.6852750385972395
SL,115.5,109.6,-5.108225108225113,1.0,0.7611366534951941
TP1,111.34,114.68020000000001,3.000000000000009,0.3,0.7176573550505991
TP2,111.34,116.90700000000001,5.000000000000006,0.21,0.8033646641679778
TP3,111.34,119.13380000000001,7.0000000000000036,0.196,0.778814128848158
TP1,120.87,124.49610000000001,3.0000000000000067,0.3,0.5347625432211545
TP2,120.87,126.91350000000001,5.000000000000007,0.21,0.6261827444740098
TP3,120.87,129.3309,7.000000000000008,0.196,0.6261827444740098
SL,129.62,126.11,-2.7079154451473575,1.0,0.7700931272679044
TP1,124.78,128.5234,3.0000000000000067,0.3,0.8311484441714285
TP2,124.78,131.019,5.0000000000000036,0.21,0.8311484441714285
TP3,124.78,133.5146,7.000000000000001,0.196,0.8387855890358435
TP1,133.12,137.11360000000002,3.000000000000011,0.3,0.7305738787038714
TP2,133.12,139.776,5.000000000000004,0.21,0.5562371762871299
TP3,133.12,142.4384,6.999999999999998,0.196,0.8515863596706785
TP1,144.26,148.5878,2.999999999999998,0.3,0.799635106951234
TP2,144.26,151.47299999999998,4.9999999999999964,0.21,0.7510145592138296
TP3,144.26,154.3582,7.000000000000014,0.196,0.664887279483066
SL,147.95,142.36,-3.7783034809056946,1.0,0.8233272243697911
TP1,145.71,150.0813,2.999999999999994,0.3,0.624857441315644
SELL,145.71,150.76,3.465788209457129,0.7,0.7360442505618111
TP1,143.9,148.217,3.000000000000005,0.3,0.8339653423191267
TP2,143.9,151.095,4.999999999999995,0.21,0.8679458948532178
TP3,143.9,153.973,7.000000000000004,0.196,0.7920440022348737
TP1,160.25,165.0575,3.0000000000000027,0.3,0.7615257439693319
TP2,160.25,168.26250000000002,5.000000000000011,0.21,0.7680498400203848
TP3,160.25,171.4675,7.000000000000001,0.196,0.7680498400203848
TP1,171.95,177.1085,3.000000000000002,0.3,0.5368743608370048
SELL,171.95,174.74,1.6225646990404308,0.7,0.7151614460350222
SL,174.83,171.17,-2.09346222044273,1.0,0.7120770046569904
TP1,166.46,171.4538,2.9999999999999956,0.3,0.5461315476459754
SL,166.46,165.38,-0.6488045176018338,0.7,0.744828228339701
TP1,161.88,166.7364,3.000000000000005,0.3,0.7461056852914385
TP2,161.88,169.974,4.9999999999999964,0.21,0.6119783158862906
TP3,161.88,173.2116,7.000000000000006,0.196,0.51196501889278
TP1,154.72,159.3616,3.000000000000007,0.3,0.5522374626970776
SL,154.72,153.28,-0.9307135470527389,0.7,0.4855501215924575
TP1,147.81,152.2443,3.000000000000005,0.3,0.5415951974508199
TP2,147.81,155.2005,5.000000000000002,0.21,0.5074863594780311
TP3,147.81,158.1567,6.999999999999999,0.196,0.47952366270216124
